CountryName,CountryId,Year,Total,Live animals,Meat & meat preparations,Dairy products & eggs,Fish & shellfish,Cereals,Vegetables & fruit,Sugar,"Coffee, tea, cocoa etc",Animal feeding stuffs,Miscellaneous foods,Beverages,Tobacco,"Hides, skins & furskins",Oil-seeds & oleaginous fruits,Crude rubber,Wood & cork,Pulp & waste paper,Textile fibres,Crude minerals & fertilisers,Metal ores & scrap,Other crude animal & vegetable materials,"Coal, coke & briquettes",Crude oil,Refined oil,Gas,Electricity,Animal oils & fats,Vegetable oils & fats,Processed oils & fats,Organic chemicals,Inorganic chemicals,"Dyeing, tanning & colouring materials",Medicinal & pharmaceutical products,Toilet & cleansing preparations,Processed fertilisers,Plastics in primary forms,Plastics in non-primary forms,Other chemicals,Leather manufactures,Rubber manufactures,Wood & cork manufactures,Paper & paperboard,Textile fabrics,Mineral manufactures,Iron & steel,Non-ferrous metals,Miscellaneous metal manufactures,Electric motors (intermediate),Electric motors (capital),Mechanical power generators (consumer),Mechanical power generators (intermediate),Mechanical power generators (capital),Specialised machinery (consumer),Specialised machinery (intermediate),Specialised machinery (capital),Metal working machinery (intermediate),Metal working machinery (capital),General industrial machinery (consumer),General industrial machinery (intermediate),General industrial machinery (capital),Office machinery (consumer),Office machinery (intermediate),Office machinery (capital),Telecoms & sound equipment (consumer),Telecoms & sound equipment (intermediate),Telecoms & sound equipment (capital),Miscellaneous electrical goods (consumer),Miscellaneous electrical goods (intermediate),Miscellaneous electrical goods (capital),Road vehicles other than cars (consumer),Road vehicles other than cars (intermediate),Road vehicles other than cars (capital),Cars,Railway equipment (intermediate),Railway equipment (capital),Aircraft,Ships,"Plumbing, heating & lighting fixtures (consumer)","Plumbing, heating & lighting fixtures (intermediate)","Plumbing, heating & lighting fixtures (capital)",Furniture (consumer),Furniture (intermediate),Furniture (capital),"Travel goods, handbags etc",Clothing,Footwear,Scientific instruments (consumer),Scientific instruments (intermediate),Scientific instruments (capital),Photographic & optical goods & clocks (consumer),Photographic & optical goods & clocks (intermediate),Photographic & optical goods & clocks (capital),Works of art,Jewellery,Other manufactures (intermediate),Other manufactures (capital),Other manufactures (consumer),Unspecified goods
France,FR,2018,24029,65,295,155,491,149,109,22,105,90,118,622,1,2,9,7,7,20,9,24,53,23,7,1022,334,258,24,8,17,5,422,218,156,1279,417,7,401,275,431,9,170,33,221,182,246,406,352,544,8,76,0,1488,98,2,109,457,19,24,6,365,652,1,91,308,7,71,437,89,552,222,77,634,62,814,10,0,3696,90,4,77,27,64,116,42,80,666,223,0,78,568,124,46,1,108,513,242,39,684,39
Gabon,GA,2018,30,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Grenada,GD,2018,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Georgia,GE,2018,65,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,1,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,3,2,1
Ghana,GH,2018,395,0,5,3,1,4,3,5,1,1,6,4,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,3,0,10,17,12,0,2,2,25,0,3,0,1,2,1,8,1,15,1,4,0,2,3,0,10,10,0,1,0,31,9,0,1,3,0,0,4,1,9,2,0,7,12,8,0,0,0,0,0,2,0,9,0,1,0,2,0,0,1,10,0,1,0,0,0,8,0,15,3
Gibraltar,GI,2018,414,0,3,1,1,3,2,1,2,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,2,14,5,0,0,1,0,0,1,1,1,1,2,1,0,4,0,0,0,2,0,0,0,0,0,0,0,1,2,0,2,5,0,1,5,1,5,2,0,3,0,138,0,0,0,96,0,1,0,1,0,2,0,6,0,0,0,4,1,0,0,1,1,1,0,5,2
Greenland,GL,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,GM,2018,29,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Guinea,GN,2018,23,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Equatorial Guinea,GQ,2018,29,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Greece,GR,2018,1192,1,4,9,5,18,7,1,8,4,17,59,0,0,0,0,0,0,0,1,34,1,0,109,62,0,0,0,0,0,7,2,26,130,45,1,20,7,31,1,5,1,5,7,7,11,35,14,0,8,0,7,0,0,5,12,1,1,1,16,19,0,3,21,0,2,48,2,23,14,3,10,5,65,0,0,4,32,0,6,0,2,0,1,5,67,18,0,2,15,7,2,0,2,2,12,2,53,1
South Georgia,GS,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GT,2018,35,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Guam,GU,2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea Bissau,GW,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guyana,GY,2018,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Hong Kong,HK,2018,7893,47,96,15,13,24,9,13,19,4,23,239,0,0,0,1,2,6,1,1,33,2,0,0,2,0,0,0,1,0,7,4,20,73,109,0,53,35,19,17,13,2,15,35,110,20,1366,71,5,17,0,1692,13,0,15,33,2,2,3,164,35,0,17,77,2,27,241,18,287,79,2,51,4,163,4,0,44,55,0,6,2,14,36,3,58,138,32,0,87,219,143,24,0,802,584,21,12,73,65
Heard & McDonald Islands,HM,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,HN,2018,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Croatia,HR,2018,252,0,0,0,3,1,1,0,4,1,6,7,1,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,1,0,1,0,4,7,9,0,6,4,5,0,1,0,2,3,1,2,2,8,0,1,0,1,0,0,1,14,0,0,0,4,7,0,1,6,0,1,11,1,5,3,0,2,1,5,0,0,1,14,0,0,0,1,0,0,1,13,5,0,1,8,3,0,0,0,0,2,1,16,0
Haiti,HT,2018,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,HU,2018,1481,9,3,4,1,3,2,1,8,4,11,10,0,0,0,6,0,0,22,2,1,2,0,0,4,0,0,0,0,0,37,3,18,222,40,3,27,25,51,3,10,1,10,13,12,17,12,27,2,4,0,69,1,0,14,49,3,6,1,26,41,0,5,47,1,10,38,8,91,29,1,24,6,134,2,0,4,0,0,2,0,2,1,8,2,52,10,0,8,61,12,16,0,0,1,19,5,43,1
Indonesia,ID,2018,742,0,0,0,1,1,2,0,1,1,8,0,0,0,0,1,0,36,0,4,142,1,0,0,1,0,0,0,0,0,9,2,12,49,38,0,29,14,13,2,3,0,5,6,4,7,6,21,0,5,0,13,5,0,12,23,2,2,0,26,28,0,1,5,0,2,8,0,23,9,0,1,48,16,0,0,13,3,0,5,0,1,1,0,0,3,0,1,7,35,1,0,0,0,0,3,4,7,6
Irish Republic,IE,2018,21154,193,526,618,172,696,405,126,345,276,355,417,1,9,10,1,96,1,3,70,23,66,49,394,1610,547,92,14,62,6,134,59,132,1044,740,52,247,261,343,6,132,142,565,227,320,386,233,608,10,50,0,46,24,15,87,468,13,46,13,231,402,3,78,637,135,22,566,251,380,151,44,225,319,393,8,0,20,8,9,112,55,221,21,75,70,1021,255,1,63,275,62,36,7,5,51,328,24,976,30
Israel,IL,2018,1181,3,0,2,1,12,2,16,9,1,8,45,0,0,0,1,0,0,5,2,0,1,0,0,11,0,0,1,4,0,9,3,12,159,31,0,22,17,36,0,4,0,7,10,32,14,11,29,1,14,0,10,2,0,15,53,2,2,0,28,43,0,4,27,0,5,28,4,40,27,1,7,31,129,1,0,35,3,0,2,0,3,1,2,1,7,1,0,10,52,11,4,0,6,2,6,4,32,6
India,IN,2018,5275,1,0,2,2,3,3,1,2,4,5,149,0,0,0,32,9,97,14,16,499,1,1,62,175,0,0,1,0,0,72,58,38,90,32,5,61,26,63,7,40,2,20,24,40,60,1023,105,7,23,0,694,15,0,40,67,12,34,1,152,168,0,18,42,0,9,44,2,148,116,0,70,3,49,9,0,218,91,0,7,6,5,13,3,1,15,1,0,36,159,7,8,0,12,13,11,4,73,23
British Indian Ocean Territory,IO,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,IQ,2018,386,0,0,2,0,2,0,0,2,0,8,24,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,2,0,3,109,9,0,14,0,4,0,1,0,0,1,1,1,1,10,1,14,0,3,1,0,1,5,1,0,0,20,12,0,0,3,0,4,8,0,9,9,0,5,2,41,0,0,5,0,0,1,0,1,0,0,0,1,0,0,2,13,0,0,0,0,0,1,0,11,2
Iran,IR,2018,174,5,0,0,0,0,2,0,0,1,7,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,24,2,0,3,1,10,0,2,0,0,0,2,2,0,1,0,4,0,19,3,0,2,13,1,1,0,10,12,0,0,1,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10,1,0,0,0,0,0,0,12,1
Iceland,IS,2018,345,0,2,1,5,12,9,2,7,3,7,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,2,5,8,3,2,3,4,0,2,1,6,2,5,1,2,16,0,1,0,8,0,0,2,18,0,0,0,5,7,0,0,36,0,1,9,1,9,4,0,4,8,41,0,0,6,1,0,1,1,2,1,1,1,11,2,0,0,7,1,0,0,4,0,5,1,14,5
Italy,IT,2018,10563,6,62,46,110,59,32,25,20,28,47,142,0,59,1,8,0,1,42,22,128,12,0,359,124,0,0,3,2,2,279,43,148,832,152,3,213,131,183,29,66,6,74,154,129,261,291,207,3,70,0,166,79,2,53,201,10,25,3,255,316,3,53,153,3,30,213,30,314,116,30,250,29,1592,22,0,221,23,1,18,10,14,10,16,83,447,132,0,32,285,70,29,0,21,90,118,12,348,16
Jersey,JE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,JM,2018,53,0,0,1,0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,5,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,1
Jordan,JO,2018,261,5,2,4,0,4,1,1,12,1,10,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,5,29,7,0,3,2,3,0,1,0,1,1,1,1,1,3,0,2,0,4,1,0,2,6,2,2,0,5,23,0,0,4,0,3,7,0,9,5,0,3,5,34,0,0,5,0,0,1,0,2,2,1,0,1,0,0,1,8,0,0,0,0,0,5,0,10,1
Japan,JP,2018,6704,23,3,2,11,41,8,1,34,18,7,165,0,0,0,0,0,0,4,7,32,3,0,0,12,0,0,2,2,0,105,16,35,756,62,0,55,25,158,5,13,4,18,39,48,23,318,143,1,31,0,1096,172,1,24,129,9,6,0,140,137,0,7,30,1,9,39,4,150,115,8,75,26,1188,29,1,96,10,0,5,0,9,11,2,18,78,21,0,91,297,53,98,0,36,28,59,12,102,57
Kenya,KE,2018,404,1,0,1,0,3,2,3,0,4,4,10,0,0,0,0,0,0,15,1,1,1,0,0,6,0,0,1,0,0,2,1,3,26,4,0,2,2,10,0,2,0,12,1,1,1,1,5,0,3,0,105,1,0,3,12,0,1,0,5,9,0,1,7,0,0,23,1,6,2,0,5,25,35,0,0,5,0,0,1,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,9,0,7,2
Kyrgyz Republic,KG,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,KH,2018,43,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Kiribati,KI,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,KM,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Kitts & Nevis,KN,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Korea,KP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KR,2018,6763,3,4,7,41,3,2,1,12,9,15,104,14,0,0,1,0,0,6,4,71,2,0,2544,4,27,0,0,1,0,128,26,33,164,36,0,137,16,56,3,12,1,24,13,32,44,60,47,2,16,0,580,96,1,24,53,3,5,0,100,106,0,7,197,1,9,26,4,131,47,16,36,3,1043,1,0,62,2,0,4,4,5,3,1,34,47,10,0,23,195,17,4,0,33,4,8,17,67,14
Kuwait,KW,2018,596,2,0,2,0,16,3,2,11,2,7,1,0,0,0,0,0,0,0,1,17,0,0,0,1,0,0,0,0,0,5,1,4,18,19,0,4,8,12,0,2,0,3,6,3,6,4,21,0,13,0,3,1,0,3,10,0,1,1,19,21,0,1,3,1,1,5,1,25,7,0,3,1,180,0,0,8,0,0,6,0,6,0,2,3,19,2,0,6,20,5,0,0,2,8,5,1,13,5
Cayman Islands,KY,2018,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kazakhstan,KZ,2018,325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,25,0,0,3,1,7,0,1,0,8,1,2,13,1,19,0,8,0,22,5,0,3,14,0,1,0,28,18,0,0,3,0,0,6,1,14,7,0,0,0,2,0,0,11,5,0,35,0,0,0,1,0,2,0,0,3,15,2,0,0,0,11,0,0,6,14
Laos,LA,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,LB,2018,372,0,1,16,5,5,1,6,9,1,6,44,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,5,58,7,1,2,1,3,0,2,0,1,2,2,0,1,2,0,10,0,4,31,0,1,3,0,0,0,5,6,0,0,5,0,2,4,3,6,4,0,4,1,51,0,0,1,4,0,1,0,1,0,0,0,4,0,0,1,6,2,1,0,8,3,1,0,11,1
St Lucia,LC,2018,20,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Liechtenstein,LI,2018,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sri Lanka,LK,2018,319,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,2,4,13,2,0,4,1,6,0,0,0,16,6,2,2,1,7,0,7,0,2,0,0,8,11,0,0,0,3,3,0,0,1,0,0,1,0,8,3,0,1,3,149,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,5,0,7,2
Liberia,LR,2018,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lesotho,LS,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lithuania,LT,2018,481,0,1,2,7,3,1,1,3,1,5,9,0,0,0,0,0,0,25,0,7,1,0,0,30,0,0,0,0,0,8,0,3,10,11,7,23,10,18,0,3,0,3,27,3,3,6,6,0,0,0,5,0,0,3,18,0,0,0,6,15,0,14,42,1,3,6,1,18,4,1,8,5,6,0,0,5,0,0,1,0,1,0,0,1,13,3,0,1,25,2,1,0,0,0,8,0,23,0
Luxembourg,LU,2018,243,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,13,0,0,0,0,0,0,0,0,0,1,1,7,1,2,0,13,22,2,0,7,1,10,4,4,4,4,3,0,0,0,1,0,0,2,8,1,0,0,4,3,0,0,6,0,1,10,0,6,2,0,2,1,12,0,0,3,0,0,0,0,1,0,3,2,10,3,0,0,4,2,0,0,20,1,2,1,18,0
Latvia,LV,2018,392,0,2,0,4,1,2,0,2,1,5,159,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,1,0,2,3,7,3,2,3,8,0,1,0,4,6,2,2,0,5,0,1,0,1,0,0,4,9,0,0,0,5,7,0,2,14,0,0,18,0,9,3,0,4,0,16,0,0,2,2,0,0,0,1,0,0,1,13,4,0,0,8,1,1,0,0,0,3,1,11,1
Libya,LY,2018,137,0,0,3,0,8,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1,24,6,0,0,0,6,0,2,0,0,0,0,2,0,2,0,1,0,4,0,0,2,3,0,1,0,5,8,0,0,1,0,0,2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,17,0,4,1
Morocco,MA,2018,843,0,0,3,0,0,5,0,0,1,1,12,0,0,0,0,0,0,1,3,27,1,3,0,5,246,0,0,0,0,4,1,4,18,7,1,5,5,12,0,3,0,2,54,3,12,0,6,0,1,0,12,2,0,2,7,2,1,0,6,10,0,1,3,0,0,19,1,19,3,0,5,2,171,0,0,104,0,0,0,1,0,0,0,0,3,0,0,0,4,1,0,0,0,0,6,0,8,2
Moldova,MD,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Montenegro,ME,2018,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,MG,2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
