year,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y109,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125
2076,136,14,7,4,3,3,3,2,2,2,2,3,3,3,4,5,6,6,7,8,8,9,9,9,10,10,11,13,14,16,18,20,21,23,26,28,31,34,37,40,44,47,51,54,57,61,66,71,77,84,91,100,110,121,133,147,161,177,194,212,232,253,275,299,326,356,390,431,479,531,587,648,717,798,889,993,1112,1249,1407,1589,1800,2045,2326,2652,3028,3461,3959,4529,5178,5915,6747,7674,8691,9793,10975,12298,13807,15430,17144,18981,20935,22998,25154,27384,29679,32027,34415,36813,39191,41584,43969,46246,48127,50541,53796,55235,56692,79167,100000,100000,100000,100000,100000,100000,100000,100000
2077,134,14,7,4,3,3,3,2,2,2,2,3,3,3,4,5,6,6,7,7,8,8,9,9,9,10,11,12,14,16,17,19,21,23,25,27,30,33,37,40,43,47,50,53,57,60,65,70,76,83,90,99,109,120,132,145,159,175,191,210,229,250,272,296,322,351,385,426,473,525,580,639,708,788,878,981,1098,1234,1390,1570,1779,2020,2299,2620,2992,3421,3914,4477,5119,5847,6669,7586,8591,9681,10851,12161,13654,15259,16955,18774,20710,22754,24890,27099,29375,31702,34071,36453,38819,41190,43525,45884,47921,50132,52983,55145,55422,65000,87500,100000,100000,100000,100000,100000,100000,100000
2078,133,13,7,4,3,3,3,2,2,2,2,2,3,3,4,5,6,6,7,7,8,8,9,9,9,10,11,12,14,16,17,19,21,23,25,27,30,33,36,40,43,46,49,52,56,60,64,69,75,82,89,98,108,119,130,143,157,172,189,207,226,247,269,292,318,347,380,420,467,519,573,632,700,778,867,969,1085,1219,1373,1551,1757,1996,2271,2589,2956,3381,3869,4426,5060,5780,6593,7499,8493,9571,10728,12024,13503,15091,16770,18570,20488,22513,24629,26818,29072,31382,33729,36088,38459,40825,43104,45459,47529,49867,52895,56196,56492,52500,75000,100000,100000,100000,100000,100000,100000,100000
2079,131,13,7,4,3,3,3,2,2,2,2,2,3,3,4,5,6,6,7,7,8,8,9,9,9,10,11,12,14,15,17,19,20,22,25,27,30,33,36,39,42,46,49,52,55,59,63,68,74,81,88,97,107,117,129,141,155,170,187,205,224,244,265,289,314,343,376,415,461,513,566,624,691,769,857,957,1072,1204,1356,1532,1736,1972,2244,2558,2921,3340,3823,4375,5002,5714,6518,7413,8397,9463,10607,11888,13351,14925,16587,18369,20266,22271,24369,26538,28773,31067,33389,35732,38086,40402,42651,44963,47147,49795,52720,56168,55965,55952,79167,100000,100000,100000,100000,100000,100000,100000
2080,129,13,6,4,3,3,3,2,2,2,2,2,3,3,4,5,6,6,7,7,8,8,8,9,9,10,11,12,13,15,17,19,20,22,24,27,29,32,35,39,42,45,48,51,55,58,63,68,73,80,87,96,105,116,127,140,154,168,185,202,221,241,262,285,310,339,371,410,456,506,559,617,683,760,846,945,1059,1189,1340,1513,1715,1948,2217,2527,2886,3300,3777,4324,4945,5649,6443,7329,8301,9356,10487,11754,13202,14759,16405,18169,20047,22033,24112,26263,28479,30753,33056,35378,37705,40016,42281,44505,46800,49033,51574,55780,56032,60119,83333,100000,100000,100000,100000,100000,100000,100000
2081,128,13,6,3,3,3,3,2,2,2,2,2,3,3,4,5,5,6,7,7,8,8,8,9,9,10,11,12,13,15,17,18,20,22,24,26,29,32,35,38,41,45,47,51,54,58,62,67,72,79,86,94,104,114,126,138,152,167,182,200,218,238,259,282,307,335,367,405,450,500,553,609,675,751,836,934,1046,1175,1323,1495,1694,1924,2190,2497,2852,3261,3732,4272,4887,5584,6370,7245,8207,9250,10368,11622,13054,14595,16225,17972,19832,21799,23857,25989,28185,30436,32722,35027,37327,39639,41937,44099,46215,48022,50526,55508,55745,55556,79167,100000,100000,100000,100000,100000,100000,100000
2082,126,13,6,3,3,3,2,2,2,2,2,2,3,3,4,5,5,6,6,7,8,8,8,9,9,10,10,12,13,15,17,18,20,22,24,26,29,31,34,38,41,44,47,50,53,57,61,66,71,78,85,93,103,113,124,136,150,165,180,197,216,236,256,279,303,331,362,400,445,494,546,602,667,742,826,923,1033,1161,1307,1477,1673,1901,2163,2466,2817,3223,3689,4222,4829,5519,6297,7163,8114,9145,10252,11492,12909,14434,16046,17776,19619,21567,23605,25717,27892,30122,32388,34677,36961,39232,41509,43718,45736,47710,49977,53985,54765,51389,62500,87500,100000,100000,100000,100000,100000,100000
2083,125,12,6,3,3,3,2,2,2,2,2,2,3,3,4,5,5,6,6,7,7,8,8,8,9,9,10,12,13,15,16,18,20,21,23,26,28,31,34,37,40,43,46,49,53,56,60,65,70,77,84,92,101,112,123,135,148,162,178,195,213,233,253,275,300,327,358,395,440,488,539,594,659,733,816,912,1021,1147,1292,1459,1653,1878,2137,2437,2783,3184,3645,4172,4772,5454,6224,7082,8022,9041,10136,11363,12765,14274,15869,17581,19406,21337,23358,25449,27604,29813,32063,34333,36614,38869,41099,43316,45366,47234,49606,53386,53817,53462,52500,75000,100000,100000,100000,100000,100000,100000
2084,123,12,6,3,3,3,2,2,2,2,2,2,3,3,4,4,5,6,6,7,7,8,8,8,9,9,10,11,13,14,16,18,19,21,23,25,28,31,34,37,40,43,46,49,52,56,60,64,70,76,83,91,100,110,121,133,146,160,176,193,211,230,250,272,296,323,354,391,434,482,533,587,651,724,806,901,1009,1133,1276,1441,1633,1855,2111,2408,2750,3145,3601,4123,4716,5390,6151,6999,7931,8939,10021,11235,12622,14115,15694,17389,19195,21107,23110,25183,27319,29512,31744,33992,36251,38498,40706,42865,44962,47004,49033,52282,55004,55247,52500,75000,100000,100000,100000,100000,100000,100000
2085,122,12,6,3,3,3,2,2,2,2,2,2,3,3,4,4,5,6,6,7,7,8,8,8,9,9,10,11,13,14,16,18,19,21,23,25,28,30,33,36,39,42,45,48,51,55,59,64,69,75,82,90,99,109,120,132,144,158,174,190,208,227,247,269,293,319,350,386,429,476,526,580,643,715,797,890,997,1120,1261,1424,1614,1833,2086,2378,2717,3107,3557,4073,4660,5327,6079,6917,7839,8838,9909,11109,12481,13959,15522,17199,18988,20880,22864,24918,27036,29214,31428,33658,35894,38114,40329,42499,44663,46700,48502,51297,55601,53992,54167,79167,100000,100000,100000,100000,100000,100000
2086,120,12,6,3,3,3,2,2,2,2,2,2,3,3,4,4,5,6,6,7,7,8,8,8,8,9,10,11,12,14,16,17,19,21,23,25,27,30,33,36,39,42,45,48,51,54,58,63,68,74,81,89,98,108,118,130,143,157,172,188,206,224,244,266,289,315,345,381,424,470,520,573,635,706,787,879,985,1106,1246,1407,1594,1811,2061,2350,2684,3070,3515,4024,4605,5264,6008,6837,7748,8737,9797,10985,12342,13804,15351,17011,18782,20656,22621,24656,26754,28912,31109,33324,35547,37749,39940,42053,44177,46063,48032,51361,55928,55965,60119,83333,100000,100000,100000,100000,100000,100000
2087,119,12,6,3,3,3,2,2,2,2,2,2,2,3,4,4,5,6,6,7,7,7,8,8,8,9,10,11,12,14,16,17,19,20,22,24,27,30,33,35,38,41,44,47,50,53,57,62,67,73,80,88,97,106,117,128,141,155,170,186,203,222,241,262,286,312,341,377,419,465,514,566,627,698,777,868,973,1093,1231,1390,1575,1789,2036,2321,2651,3033,3473,3976,4549,5201,5938,6758,7658,8636,9685,10862,12204,13650,15181,16825,18578,20435,22380,24396,26475,28614,30793,32988,35199,37382,39516,41611,43774,45700,47381,50466,55093,55545,60119,83333,100000,100000,100000,100000,100000,100000
2088,117,12,6,3,3,3,2,2,2,2,2,2,2,3,4,4,5,6,6,7,7,7,8,8,8,9,10,11,12,14,15,17,18,20,22,24,27,29,32,35,38,41,44,46,50,53,57,61,66,72,79,87,95,105,115,127,139,153,168,184,201,219,238,259,282,308,337,372,414,460,508,560,620,689,768,858,961,1080,1216,1374,1557,1768,2012,2294,2620,2997,3432,3929,4495,5139,5867,6679,7570,8536,9574,10738,12068,13499,15014,16640,18376,20215,22141,24139,26201,28322,30484,32662,34852,37018,39138,41237,43379,45425,47026,48874,53906,55258,55556,79167,100000,100000,100000,100000,100000,100000
2089,116,12,6,3,3,2,2,2,2,2,2,2,2,3,4,4,5,6,6,7,7,7,7,8,8,9,10,11,12,14,15,17,18,20,22,24,26,29,32,35,37,40,43,46,49,52,56,61,66,71,78,86,94,104,114,125,138,151,166,181,198,216,235,256,279,304,333,368,409,454,502,553,612,681,759,847,949,1066,1201,1357,1538,1747,1988,2266,2589,2961,3390,3882,4442,5078,5797,6600,7482,8438,9464,10615,11932,13349,14848,16458,18177,19998,21905,23884,25929,28029,30169,32332,34499,36654,38773,40863,42908,44952,46580,47689,52082,54365,51389,62500,87500,100000,100000,100000,100000,100000
2090,115,11,6,3,3,2,2,2,2,2,2,2,2,3,4,4,5,6,6,6,7,7,7,8,8,9,10,11,12,13,15,17,18,20,21,23,26,28,31,34,37,40,43,45,48,52,55,60,65,71,77,85,93,103,113,124,136,149,164,179,196,214,233,253,275,301,329,364,404,449,496,546,605,673,750,837,938,1053,1187,1341,1519,1726,1964,2239,2558,2926,3350,3836,4390,5019,5729,6522,7394,8340,9355,10494,11796,13199,14684,16278,17979,19782,21671,23632,25657,27738,29860,32001,34150,36300,38411,40479,42509,44497,46238,47469,50700,54611,55385,52500,75000,100000,100000,100000,100000,100000
2091,113,11,6,3,3,2,2,2,2,2,2,2,2,3,4,4,5,5,6,6,7,7,7,8,8,9,9,11,12,13,15,16,18,20,21,23,26,28,31,34,37,39,42,45,48,51,55,59,64,70,76,84,92,101,111,122,134,147,162,177,194,211,230,250,272,297,325,359,399,443,490,540,598,665,741,827,926,1041,1172,1324,1501,1705,1941,2213,2527,2891,3310,3790,4337,4959,5662,6445,7307,8243,9248,10375,11663,13050,14521,16099,17783,19568,21439,23381,25388,27453,29556,31680,33814,35948,38052,40080,42056,44082,45993,47294,50073,55882,59670,55000,75000,100000,100000,100000,100000,100000
2092,112,11,6,3,3,2,2,2,2,2,2,2,2,3,3,4,5,5,6,6,7,7,7,8,8,9,9,10,12,13,15,16,18,19,21,23,25,28,30,33,36,39,42,44,47,50,54,58,63,69,75,83,91,100,110,121,133,146,160,175,191,209,227,247,269,293,322,355,395,438,484,533,591,657,732,817,915,1028,1158,1308,1483,1685,1918,2187,2498,2857,3271,3745,4286,4900,5595,6370,7222,8147,9141,10257,11531,12904,14358,15921,17589,19357,21210,23133,25123,27170,29253,31360,33473,35583,37670,39701,41730,43775,45563,47124,48641,53033,55848,52500,75000,100000,100000,100000,100000,100000
2093,110,11,5,3,3,2,2,2,2,2,2,2,2,3,3,4,5,5,6,6,7,7,7,7,8,8,9,10,11,13,15,16,17,19,21,23,25,28,30,33,36,38,41,44,47,50,53,58,62,68,74,82,90,99,109,119,131,144,158,173,189,206,224,244,266,290,318,351,390,433,478,527,584,649,723,808,904,1016,1144,1293,1465,1664,1895,2160,2468,2823,3232,3701,4235,4843,5529,6296,7138,8052,9035,10139,11400,12759,14198,15744,17397,19148,20983,22888,24859,26887,28953,31038,33134,35222,37281,39338,41423,43342,44996,46654,47750,52521,55322,55952,79167,100000,100000,100000,100000,100000
2094,109,11,5,3,3,2,2,2,2,2,2,2,2,3,3,4,5,5,6,6,6,7,7,7,8,8,9,10,11,13,14,16,17,19,20,22,25,27,30,33,35,38,41,43,46,49,53,57,62,67,73,81,89,97,107,118,129,142,156,171,187,204,222,241,262,286,314,346,385,428,472,521,577,642,715,798,894,1004,1131,1277,1447,1644,1872,2135,2438,2790,3194,3657,4185,4785,5464,6221,7055,7959,8931,10022,11270,12615,14040,15570,17205,18939,20758,22647,24597,26606,28654,30722,32802,34870,36919,38972,40960,42816,44666,46456,47492,53320,56259,60119,83333,100000,100000,100000,100000,100000
2095,108,11,5,3,3,2,2,2,2,2,2,2,2,3,3,4,5,5,6,6,6,7,7,7,8,8,9,10,11,13,14,16,17,18,20,22,24,27,29,32,35,37,40,43,46,49,52,56,61,66,72,80,88,96,106,116,128,140,154,169,185,201,219,238,259,283,310,342,381,422,467,515,570,634,706,789,883,992,1117,1262,1430,1625,1849,2109,2409,2756,3156,3614,4136,4729,5400,6149,6972,7867,8828,9907,11141,12472,13883,15398,17016,18732,20534,22407,24340,26329,28360,30411,32476,34532,36568,38594,40498,42318,44333,46013,46763,52001,53542,54167,79167,100000,100000,100000,100000,100000
2096,106,11,5,3,2,2,2,2,2,2,2,2,2,3,3,4,5,5,6,6,6,7,7,7,7,8,9,10,11,12,14,15,17,18,20,22,24,27,29,32,34,37,40,42,45,48,51,56,60,65,72,79,87,95,105,115,126,139,152,167,182,199,216,235,256,279,306,338,376,417,461,509,563,626,698,779,873,980,1104,1247,1413,1605,1827,2083,2380,2723,3119,3572,4088,4674,5336,6077,6891,7775,8726,9793,11014,12331,13727,15227,16829,18529,20313,22167,24083,26055,28066,30100,32148,34191,36204,38218,40164,41992,43861,45360,46643,48846,51285,51136,62500,87500,100000,100000,100000,100000
2097,105,10,5,3,2,2,2,2,2,2,2,2,2,3,3,4,4,5,6,6,6,6,7,7,7,8,9,10,11,12,14,15,17,18,20,21,24,26,29,31,34,37,39,42,44,47,51,55,59,65,71,78,86,94,104,114,125,137,150,165,180,196,214,232,253,276,303,334,372,413,456,502,556,619,690,770,863,969,1091,1232,1396,1586,1805,2059,2351,2690,3081,3529,4040,4619,5274,6005,6811,7685,8625,9681,10889,12191,13572,15057,16644,18328,20095,21930,23828,25782,27778,29797,31822,33839,35842,37827,39803,41713,43440,45183,46923,47590,52365,56136,52500,75000,100000,100000,100000,100000
2098,104,10,5,3,2,2,2,2,2,2,2,2,2,3,3,4,4,5,6,6,6,6,7,7,7,8,9,10,11,12,14,15,16,18,20,21,24,26,28,31,34,36,39,41,44,47,50,54,59,64,70,77,84,93,102,112,123,135,148,163,178,194,211,230,250,273,299,330,367,407,450,496,550,612,681,761,852,957,1078,1217,1380,1567,1783,2034,2324,2658,3044,3487,3992,4565,5213,5936,6731,7596,8526,9569,10765,12053,13419,14889,16461,18128,19878,21696,23576,25513,27491,29497,31505,33504,35498,37465,39419,41313,43120,45009,46648,47572,53633,57206,52500,75000,100000,100000,100000,100000
2099,103,10,5,3,2,2,2,2,2,2,2,2,2,3,3,4,4,5,6,6,6,6,7,7,7,8,9,10,11,12,13,15,16,18,19,21,23,26,28,31,33,36,38,41,43,46,50,53,58,63,69,76,83,92,101,111,122,134,147,161,176,192,209,227,247,269,295,326,363,403,445,490,543,604,673,752,842,946,1065,1203,1363,1548,1762,2010,2296,2627,3008,3445,3944,4511,5152,5867,6653,7508,8427,9460,10642,11917,13269,14724,16279,17929,19662,21463,23326,25246,27206,29192,31185,33175,35145,37103,39032,40872,42696,44603,46242,46844,48623,52018,55952,79167,100000,100000,100000,100000
2100,102,10,5,3,2,2,2,2,2,1,2,2,2,3,3,4,4,5,5,6,6,6,7,7,7,8,9,10,11,12,13,15,16,17,19,21,23,25,28,30,33,35,38,40,43,46,49,53,57,62,68,75,82,91,100,110,120,132,145,159,174,189,206,224,244,266,292,322,358,398,439,485,537,597,665,743,832,935,1052,1189,1347,1530,1741,1986,2268,2596,2973,3404,3897,4457,5091,5799,6576,7421,8330,9351,10520,11782,13120,14560,16099,17732,19449,21233,23079,24981,26925,28891,30868,32837,34783,36712,38621,40489,42192,44009,45845,46576,45142,52085,63528,83333,100000,100000,100000,100000
2101,101,10,5,3,2,2,2,2,2,1,2,2,2,2,3,4,4,5,5,6,6,6,6,7,7,8,8,9,10,12,13,15,16,17,19,21,23,25,28,30,32,35,37,40,42,45,49,52,57,62,67,74,81,90,98,108,119,131,143,157,171,187,204,221,241,263,288,318,354,393,434,479,530,590,657,734,822,923,1040,1175,1331,1512,1721,1962,2241,2564,2937,3364,3850,4404,5031,5731,6500,7336,8235,9244,10401,11649,12973,14398,15921,17538,19237,21004,22833,24718,26644,28595,30553,32505,34447,36367,38254,40076,41781,43530,45111,46047,45989,55398,61742,79167,100000,100000,100000,100000
2102,99,10,5,3,2,2,2,2,2,1,2,2,2,2,3,4,4,5,5,6,6,6,6,7,7,7,8,9,10,12,13,14,16,17,19,20,22,25,27,30,32,34,37,39,42,45,48,52,56,61,67,73,80,88,97,107,117,129,141,155,170,185,201,219,238,260,285,314,350,388,429,473,524,583,649,725,812,912,1028,1161,1315,1494,1701,1939,2215,2534,2902,3324,3805,4352,4971,5663,6424,7251,8140,9138,10282,11517,12827,14236,15744,17345,19027,20778,22590,24457,26367,28301,30244,32180,34115,36027,37878,39657,41479,43301,44750,45803,45707,48851,51282,62500,87500,100000,100000,100000
2103,98,10,5,3,2,2,2,2,2,1,2,2,2,2,3,4,4,5,5,6,6,6,6,7,7,7,8,9,10,11,13,14,15,17,18,20,22,24,27,29,32,34,36,39,41,44,47,51,55,60,66,72,79,88,96,106,116,127,140,153,167,182,199,216,235,257,281,311,345,383,424,467,518,576,641,716,802,902,1015,1147,1300,1477,1681,1916,2189,2504,2868,3284,3760,4301,4913,5596,6349,7167,8046,9034,10165,11386,12682,14077,15569,17154,18821,20556,22350,24200,26091,28008,29937,31856,33772,35671,37512,39335,41081,42830,44566,45867,45578,42017,50865,56250,75000,100000,100000,100000
2104,97,10,5,3,2,2,2,2,2,1,1,2,2,2,3,4,4,5,5,6,6,6,6,7,7,7,8,9,10,11,13,14,15,17,18,20,22,24,26,29,31,34,36,38,41,44,47,50,55,60,65,71,79,87,95,104,115,126,138,151,165,180,196,214,232,254,278,307,341,379,419,462,511,569,634,708,793,891,1003,1133,1285,1459,1661,1894,2163,2475,2834,3245,3716,4251,4855,5530,6274,7083,7953,8930,10050,11257,12539,13920,15397,16966,18616,20334,22112,23944,25816,27717,29628,31537,33437,35314,37143,38952,40691,42235,43970,45653,45877,43013,55711,60417,75000,100000,100000,100000
2105,96,10,5,3,2,2,2,2,2,1,1,2,2,2,3,4,4,5,5,5,6,6,6,6,7,7,8,9,10,11,12,14,15,16,18,20,22,24,26,29,31,33,36,38,40,43,46,50,54,59,64,71,78,85,94,103,113,124,136,149,163,178,194,211,230,251,275,303,337,374,414,456,505,562,626,699,783,880,991,1120,1269,1442,1641,1871,2138,2446,2801,3208,3672,4200,4798,5466,6201,7000,7861,8827,9935,11130,12398,13764,15227,16780,18413,20113,21875,23690,25546,27429,29324,31220,33106,34967,36776,38564,40341,41939,43523,45092,46171,44091,44987,53333,79167,100000,100000,100000
2106,95,9,5,3,2,2,2,2,2,1,1,2,2,2,3,3,4,4,5,5,6,6,6,6,7,7,8,9,10,11,12,14,15,16,18,19,21,23,26,28,31,33,35,37,40,42,46,49,53,58,64,70,77,84,93,102,112,123,135,148,161,176,192,208,227,248,271,300,333,370,409,451,499,555,619,691,774,870,979,1106,1254,1424,1622,1849,2113,2417,2768,3170,3629,4151,4742,5402,6129,6919,7769,8726,9821,11004,12259,13610,15057,16595,18212,19896,21640,23439,25280,27146,29027,30906,32774,34621,36419,38215,39898,41563,43147,44463,45497,43480,37117,51115,84524,100000,100000,100000
2107,93,9,5,3,2,2,2,2,2,1,1,2,2,2,3,3,4,4,5,5,6,6,6,6,7,7,8,9,10,11,12,13,15,16,17,19,21,23,26,28,30,33,35,37,39,42,45,49,53,57,63,69,76,83,92,101,111,121,133,146,160,174,189,206,224,245,268,296,329,365,404,445,493,548,611,683,765,859,968,1093,1239,1408,1602,1827,2088,2389,2735,3133,3586,4102,4686,5338,6057,6839,7679,8625,9709,10879,12121,13458,14890,16412,18014,19681,21409,23191,25015,26865,28729,30592,32444,34276,36079,37832,39464,41134,42767,44264,45125,43611,38424,53139,73214,87500,100000,100000
2108,92,9,5,3,2,2,2,2,1,1,1,2,2,2,3,3,4,4,5,5,6,6,6,6,7,7,8,9,10,11,12,13,15,16,17,19,21,23,25,28,30,32,34,36,39,42,45,48,52,57,62,68,75,82,91,99,109,120,131,144,158,172,187,203,221,242,265,292,325,361,399,440,487,542,604,674,756,849,956,1080,1224,1391,1583,1806,2063,2360,2703,3096,3545,4054,4631,5276,5986,6759,7591,8525,9597,10755,11984,13308,14725,16231,17817,19468,21180,22945,24752,26587,28433,30276,32110,33926,35734,37469,39067,40737,42360,43852,45630,45429,39373,41369,49107,75000,100000,100000
2109,91,9,4,2,2,2,2,2,1,1,1,2,2,2,3,3,4,4,5,5,6,6,6,6,6,7,8,9,10,11,12,13,14,16,17,19,21,23,25,27,29,31,34,36,38,41,44,47,51,56,61,67,74,81,90,98,108,118,130,142,156,170,185,201,219,239,262,289,321,357,394,434,481,535,596,666,746,839,945,1067,1210,1374,1564,1784,2038,2332,2672,3060,3503,4007,4577,5215,5917,6680,7503,8427,9487,10632,11848,13158,14561,16052,17621,19256,20952,22701,24492,26310,28139,29964,31781,33582,35358,37094,38700,40337,42051,43503,45388,45644,41247,33512,47917,83333,100000,100000
2110,90,9,4,2,2,2,2,2,1,1,1,2,2,2,3,3,4,4,5,5,6,6,6,6,6,7,7,8,9,10,12,13,14,16,17,18,20,22,24,27,29,31,33,36,38,41,44,47,51,55,60,66,73,80,88,97,107,117,128,141,154,168,182,198,216,236,258,285,317,352,389,429,475,529,589,658,737,829,933,1054,1195,1358,1546,1763,2014,2305,2640,3024,3462,3960,4524,5154,5848,6603,7416,8330,9378,10511,11714,13011,14399,15875,17428,19046,20726,22458,24232,26033,27846,29658,31465,33256,35006,36718,38380,40029,41881,43433,44564,44816,41611,36042,58333,91667,100000,100000
2111,89,9,4,2,2,2,2,2,1,1,1,2,2,2,3,3,4,4,5,5,5,6,6,6,6,7,7,8,9,10,11,13,14,15,17,18,20,22,24,27,29,31,33,35,37,40,43,46,50,55,60,66,72,79,87,96,105,116,127,139,152,166,180,196,213,233,255,282,313,348,384,424,470,523,582,650,728,819,922,1042,1181,1342,1527,1742,1990,2278,2609,2988,3421,3914,4471,5094,5780,6527,7330,8234,9271,10391,11581,12864,14238,15699,17237,18840,20503,22219,23977,25762,27561,29355,31148,32921,34659,36369,38056,39677,41441,42887,43895,44147,41828,35735,40833,75000,100000,100000
2112,88,9,4,2,2,2,2,2,1,1,1,2,2,2,3,3,4,4,5,5,5,6,6,6,6,7,7,8,9,10,11,13,14,15,16,18,20,22,24,26,28,31,33,35,37,39,42,46,50,54,59,65,71,78,86,95,104,114,125,137,150,164,178,194,211,230,252,279,310,344,380,419,464,516,575,642,720,808,911,1029,1167,1326,1509,1721,1967,2251,2578,2953,3381,3868,4419,5035,5714,6452,7246,8139,9165,10273,11450,12720,14079,15525,17049,18636,20283,21983,23725,25493,27276,29057,30830,32588,34321,36034,37697,39287,40898,42361,43789,44166,42627,37344,27900,56310,95000,100000
2113,87,9,4,2,2,2,2,2,1,1,1,2,2,2,3,3,4,4,5,5,5,5,6,6,6,7,7,8,9,10,11,12,14,15,16,18,20,22,24,26,28,30,32,34,37,39,42,45,49,53,58,64,70,78,85,94,103,113,124,136,148,162,176,191,208,227,249,275,306,340,375,414,458,510,568,635,711,799,900,1017,1153,1310,1491,1701,1943,2224,2547,2918,3341,3823,4368,4977,5647,6377,7162,8046,9059,10155,11321,12577,13922,15353,16862,18433,20063,21748,23472,25224,26991,28757,30513,32263,33989,35663,37289,38922,40448,41990,43641,44069,42942,39803,32992,39286,75000,100000
2114,86,8,4,2,2,2,2,2,1,1,1,2,2,2,3,3,4,4,4,5,5,5,6,6,6,7,7,8,9,10,11,12,13,15,16,18,19,21,23,26,28,30,32,34,36,39,41,45,48,53,58,63,69,77,84,92,102,112,122,134,147,160,174,189,206,225,246,272,302,336,371,409,453,504,561,627,702,789,889,1005,1139,1294,1473,1680,1920,2197,2517,2884,3302,3778,4317,4918,5582,6303,7080,7954,8956,10040,11192,12435,13766,15183,16676,18232,19847,21515,23222,24958,26709,28460,30205,31940,33641,35284,36907,38533,40007,41341,42943,43522,43030,40677,32624,23393,60000,100000
2115,85,8,4,2,2,2,2,2,1,1,1,1,2,2,3,3,4,4,4,5,5,5,6,6,6,7,7,8,9,10,11,12,13,15,16,17,19,21,23,25,27,29,31,33,36,38,41,44,48,52,57,63,69,76,83,91,100,110,121,133,145,158,172,187,203,222,243,269,299,332,366,404,447,498,555,619,694,780,878,993,1125,1278,1455,1660,1897,2171,2487,2850,3263,3733,4266,4861,5517,6230,6998,7862,8854,9926,11065,12295,13612,15015,16492,18032,19632,21285,22977,24696,26432,28170,29901,31612,33288,34930,36553,38083,39516,40926,42256,42873,42720,40907,32115,21667,34167,100000
2116,84,8,4,2,2,2,2,2,1,1,1,1,2,2,3,3,3,4,4,5,5,5,6,6,6,6,7,8,9,10,11,12,13,14,16,17,19,21,23,25,27,29,31,33,35,38,40,44,47,51,56,62,68,75,82,90,99,109,119,131,143,156,170,185,201,219,240,265,295,328,362,399,442,492,548,612,686,770,868,981,1112,1263,1438,1640,1874,2145,2458,2816,3224,3689,4216,4804,5452,6158,6917,7772,8752,9813,10940,12156,13460,14848,16311,17835,19420,21057,22733,24437,26158,27880,29597,31293,32956,34585,36195,37714,39137,40537,41857,42472,42324,40530,31822,21470,33859,100000
2117,83,8,4,2,2,2,2,1,1,1,1,1,2,2,2,3,3,4,4,5,5,5,5,6,6,6,7,8,9,10,11,12,13,14,16,17,19,21,23,25,27,29,31,33,35,37,40,43,47,51,56,61,67,74,81,89,98,108,118,129,141,154,168,182,199,217,237,262,292,324,358,394,437,486,541,605,678,761,858,969,1098,1248,1421,1621,1852,2120,2429,2783,3186,3646,4166,4748,5389,6086,6837,7682,8652,9701,10816,12019,13309,14683,16131,17641,19210,20831,22492,24180,25886,27593,29295,30978,32627,34243,35841,37348,38761,40151,41463,42075,41931,40158,31532,21276,33555,100000
2118,82,8,4,2,2,2,2,1,1,1,1,1,2,2,2,3,3,4,4,5,5,5,5,6,6,6,7,8,8,9,11,12,13,14,15,17,18,20,22,24,26,28,30,32,34,37,40,43,46,50,55,60,66,73,80,88,97,106,117,128,140,152,166,180,196,214,235,259,288,320,353,390,432,480,535,597,669,752,847,957,1085,1233,1404,1602,1830,2095,2400,2750,3149,3603,4117,4692,5326,6016,6758,7594,8553,9590,10693,11884,13161,14521,15954,17449,19002,20608,22253,23926,25616,27309,28997,30665,32301,33905,35490,36986,38389,39769,41072,41682,41543,39788,31244,21083,33253,100000
2119,81,8,4,2,2,2,2,1,1,1,1,1,2,2,2,3,3,4,4,5,5,5,5,5,6,6,7,7,8,9,10,11,13,14,15,17,18,20,22,24,26,28,30,32,34,36,39,42,46,50,54,60,65,72,79,87,96,105,115,126,138,150,164,178,194,212,232,256,285,316,349,385,426,474,528,590,661,743,837,946,1072,1218,1387,1583,1808,2070,2371,2717,3112,3561,4069,4637,5264,5946,6680,7506,8455,9481,10572,11750,13014,14360,15778,17258,18797,20388,22017,23675,25350,27028,28701,30356,31979,33570,35143,36628,38021,39391,40684,41292,41158,39422,30959,20892,32954,100000
