year,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y109,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125
2075,171,16,8,4,4,3,3,3,3,3,3,3,3,4,5,6,7,9,11,13,15,16,17,18,19,19,21,23,25,27,30,33,36,39,43,48,53,59,65,73,80,88,96,104,113,121,129,136,144,152,160,170,181,193,209,228,251,277,307,340,374,411,450,491,537,586,641,702,771,847,932,1030,1140,1265,1407,1567,1747,1949,2175,2432,2727,3069,3466,3924,4447,5041,5708,6451,7278,8198,9273,10575,12084,13766,15617,17628,19834,22298,25020,27943,31025,34262,37647,41164,44765,48425,52137,55729,59501,62875,67818,73214,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2076,169,16,8,4,3,3,3,3,3,2,3,3,3,4,5,6,7,9,11,13,15,16,17,18,18,19,21,22,24,27,29,32,35,39,43,47,52,58,65,72,79,87,95,103,111,119,127,135,142,150,158,168,178,191,206,225,248,274,303,336,370,406,444,486,530,579,634,694,761,836,921,1017,1126,1249,1389,1548,1726,1925,2150,2403,2695,3033,3425,3877,4395,4983,5642,6376,7194,8105,9169,10461,11962,13636,15481,17485,19686,22146,24864,27787,30870,34112,37507,41029,44647,48322,52040,55677,59245,62853,68521,73690,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2077,167,16,7,4,3,3,3,3,3,2,3,3,3,4,5,6,7,9,11,13,14,16,17,17,18,19,20,22,24,26,29,32,35,38,42,47,52,57,64,71,78,86,94,102,110,118,126,133,141,148,157,166,176,189,204,222,245,270,299,331,365,401,439,480,524,572,626,686,752,827,910,1005,1113,1234,1373,1529,1705,1902,2124,2375,2663,2997,3385,3831,4343,4925,5577,6303,7112,8013,9067,10350,11842,13508,15345,17344,19540,21996,24711,27633,30718,33963,37364,40897,44520,48200,51971,55710,59181,63196,69448,74167,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2078,165,16,7,4,3,3,3,3,3,2,3,3,3,4,5,6,7,9,11,13,14,16,17,17,18,19,20,22,24,26,28,31,34,38,42,46,51,57,63,70,77,85,93,101,109,116,124,131,139,146,155,164,174,186,201,220,242,267,296,327,361,396,434,474,517,565,618,677,743,817,899,993,1099,1220,1356,1511,1684,1879,2098,2346,2632,2962,3345,3786,4292,4867,5513,6230,7030,7921,8966,10240,11723,13380,15210,17203,19394,21846,24560,27481,30568,33818,37225,40772,44406,48090,51872,55704,59249,62894,67971,73021,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2079,163,16,7,4,3,3,3,3,3,2,2,3,3,3,4,6,7,9,11,12,14,15,16,17,18,19,20,21,23,26,28,31,34,37,41,45,50,56,62,69,76,84,92,99,107,115,122,130,137,145,153,162,172,184,199,217,239,264,293,324,357,391,429,468,511,558,611,669,734,807,888,981,1086,1205,1340,1493,1664,1856,2072,2318,2600,2927,3306,3742,4241,4809,5448,6159,6950,7830,8865,10131,11606,13256,15077,17063,19249,21697,24408,27328,30417,33674,37089,40648,44297,47975,51732,55539,59216,62971,67307,73585,88750,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2080,161,16,7,4,3,3,3,3,3,2,2,3,3,3,4,6,7,8,11,12,14,15,16,17,17,18,20,21,23,25,28,31,34,37,41,45,50,55,62,68,75,83,91,98,106,113,121,128,135,143,151,160,170,182,196,214,236,261,289,320,352,387,423,463,505,552,604,661,725,797,878,969,1073,1190,1324,1475,1644,1834,2047,2290,2569,2892,3267,3698,4192,4753,5383,6086,6870,7741,8765,10022,11490,13132,14946,16924,19104,21548,24256,27176,30267,33528,36954,40516,44178,47891,51622,55404,59356,63370,67967,75294,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2081,159,15,7,4,3,3,3,3,3,2,2,3,3,3,4,6,7,8,10,12,14,15,16,17,17,18,19,21,23,25,27,30,33,36,40,44,49,55,61,67,74,82,89,97,104,112,119,127,134,141,149,158,168,180,194,212,233,258,286,316,348,382,418,457,499,545,596,653,716,787,867,957,1060,1176,1308,1457,1625,1812,2023,2262,2537,2857,3228,3654,4143,4698,5321,6015,6790,7652,8667,9915,11374,13008,14816,16787,18961,21400,24106,27025,30117,33381,36815,40382,44051,47792,51506,55307,59144,62890,68087,75703,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2082,157,15,7,4,3,3,3,3,3,2,2,3,3,3,4,5,7,8,10,12,14,15,16,16,17,18,19,21,23,25,27,30,33,36,40,44,49,54,60,67,73,81,88,96,103,111,118,125,132,139,147,156,166,177,192,209,230,255,282,312,344,378,413,452,493,539,589,645,708,778,857,946,1047,1162,1292,1440,1605,1790,1999,2235,2507,2823,3189,3611,4094,4643,5259,5946,6710,7564,8570,9809,11260,12885,14686,16652,18820,21254,23956,26874,29967,33234,36674,40257,43942,47700,51442,55184,58826,62233,68423,76477,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2083,155,14,7,4,3,3,3,3,2,2,2,2,3,3,4,5,7,8,10,12,13,15,16,16,17,18,19,20,22,24,27,29,32,36,39,43,48,53,59,66,73,80,87,95,102,109,117,124,131,138,146,154,164,175,189,207,227,252,279,308,340,373,408,446,487,532,582,638,699,769,846,935,1035,1148,1277,1423,1586,1769,1975,2209,2477,2789,3151,3568,4046,4589,5198,5877,6633,7476,8473,9704,11147,12764,14557,16517,18680,21109,23807,26722,29817,33090,36536,40130,43839,47609,51417,55185,58870,62169,68989,77171,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2084,154,14,7,4,3,3,3,3,2,2,2,2,3,3,4,5,7,8,10,12,13,15,15,16,17,17,19,20,22,24,27,29,32,35,39,43,47,53,59,65,72,79,86,93,101,108,115,122,129,136,144,152,162,173,187,204,225,248,275,305,336,369,403,441,481,526,575,630,691,759,836,923,1022,1134,1262,1406,1567,1747,1951,2182,2448,2756,3113,3525,3997,4534,5137,5808,6556,7390,8376,9599,11034,12644,14429,16382,18540,20965,23659,26573,29669,32946,36396,39999,43719,47503,51349,55147,58707,61905,69199,77500,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2085,152,14,7,3,3,3,3,3,2,2,2,2,3,3,4,5,6,8,10,12,13,14,15,16,16,17,18,20,22,24,26,29,32,35,38,42,47,52,58,64,71,78,85,92,100,107,114,121,127,134,142,150,160,171,185,202,222,245,272,301,332,364,399,435,475,519,568,622,682,750,826,912,1010,1121,1247,1389,1548,1727,1928,2156,2419,2723,3076,3483,3949,4480,5077,5741,6480,7305,8282,9495,10922,12525,14302,16248,18401,20822,23513,26426,29523,32802,36257,39870,43604,47407,51252,55046,58684,62121,68498,76607,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2086,150,14,7,3,3,3,3,3,2,2,2,2,3,3,4,5,6,8,10,11,13,14,15,16,16,17,18,20,21,23,26,28,31,34,38,42,46,52,57,63,70,77,84,91,98,105,112,119,126,133,140,149,158,169,183,199,219,242,269,297,328,360,394,430,470,513,561,615,674,741,816,901,998,1107,1231,1372,1530,1706,1905,2130,2389,2691,3040,3441,3902,4427,5016,5673,6405,7221,8188,9393,10811,12405,14177,16116,18262,20679,23368,26280,29378,32660,36122,39746,43486,47289,51161,55048,58808,62671,68066,72381,86667,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2087,148,14,6,3,3,3,3,3,2,2,2,2,3,3,4,5,6,8,10,11,13,14,15,15,16,17,18,19,21,23,26,28,31,34,37,41,46,51,56,63,69,76,83,90,97,104,111,118,124,131,139,147,156,167,180,197,217,240,265,294,324,356,389,425,464,507,554,607,666,732,806,890,986,1094,1217,1355,1511,1686,1882,2105,2361,2658,3004,3401,3856,4374,4957,5606,6330,7137,8096,9291,10701,12287,14051,15985,18125,20536,23223,26134,29232,32516,35983,39615,43365,47177,51068,55020,58900,62667,67980,69048,70833,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2088,146,14,6,3,3,3,3,3,2,2,2,2,3,3,4,5,6,8,10,11,13,14,15,15,16,17,18,19,21,23,25,28,30,33,37,41,45,50,56,62,68,75,82,89,96,103,110,116,123,130,137,145,154,165,178,195,214,237,262,290,320,351,385,420,459,501,548,600,658,723,796,879,974,1081,1202,1339,1493,1666,1860,2080,2333,2627,2967,3361,3811,4323,4898,5540,6256,7054,8004,9191,10593,12171,13926,15853,17990,20395,23077,25987,29086,32375,35850,39481,43249,47080,50988,54948,58862,62493,68422,69669,58333,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2089,145,14,6,3,3,3,3,2,2,2,2,2,3,3,4,5,6,8,9,11,12,13,14,15,16,16,18,19,21,23,25,27,30,33,36,40,44,49,55,61,67,74,81,88,95,102,108,115,121,128,135,143,152,163,176,192,212,234,259,287,316,347,380,415,453,495,541,593,650,715,787,869,962,1068,1188,1323,1475,1645,1838,2055,2306,2596,2932,3320,3766,4272,4840,5474,6182,6972,7913,9092,10485,12055,13803,15723,17853,20255,22933,25841,28941,32235,35718,39359,43131,46979,50930,54882,58610,62507,68783,69812,58333,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2090,143,14,6,3,3,3,3,2,2,2,2,2,3,3,4,5,6,7,9,11,12,13,14,15,15,16,17,19,20,22,25,27,30,33,36,40,44,49,54,60,67,73,80,87,94,100,107,113,120,126,134,141,150,161,174,190,209,231,256,283,312,343,375,410,448,489,535,586,643,706,778,858,950,1055,1173,1307,1457,1626,1815,2031,2278,2565,2898,3281,3721,4222,4784,5410,6109,6890,7822,8993,10379,11941,13681,15594,17718,20115,22790,25696,28796,32094,35581,39231,43009,46886,50852,54786,58597,62523,67876,70116,59524,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2091,141,14,6,3,3,3,3,2,2,2,2,2,3,3,4,5,6,7,9,11,12,13,14,15,15,16,17,19,20,22,24,27,29,32,35,39,44,48,54,60,66,72,79,86,92,99,106,112,118,125,132,140,149,159,172,187,206,228,253,280,309,339,371,405,442,483,528,579,635,698,768,848,939,1042,1159,1292,1440,1606,1793,2006,2251,2535,2863,3242,3677,4171,4728,5347,6038,6810,7732,8894,10272,11827,13559,15466,17584,19975,22647,25553,28654,31953,35447,39104,42900,46801,50762,54741,58802,62451,66847,71441,61607,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2092,139,13,6,3,3,3,3,2,2,2,2,2,3,3,4,5,6,7,9,11,12,13,14,15,15,16,17,18,20,22,24,26,29,32,35,39,43,48,53,59,65,71,78,84,91,98,104,111,117,123,130,138,147,157,170,185,204,226,250,277,305,335,366,400,437,477,522,572,627,689,759,838,928,1030,1145,1276,1423,1587,1772,1982,2224,2504,2829,3204,3634,4122,4672,5285,5968,6730,7644,8797,10167,11714,13440,15339,17451,19837,22504,25407,28511,31813,35313,38983,42797,46702,50666,54635,58748,62398,66694,72936,63194,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2093,138,13,6,3,3,3,2,2,2,2,2,2,3,3,4,5,6,7,9,11,12,13,14,14,15,16,17,18,20,22,24,26,29,31,35,38,43,47,52,58,64,70,77,84,90,97,103,109,115,122,129,136,145,155,168,183,201,223,247,273,301,331,362,395,432,472,516,565,620,681,750,828,917,1017,1131,1261,1406,1568,1751,1959,2197,2474,2796,3166,3591,4074,4617,5222,5899,6652,7556,8701,10062,11601,13319,15213,17319,19700,22363,25263,28367,31673,35177,38853,42676,46601,50582,54536,58440,62294,66535,73324,63889,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2094,136,13,6,3,3,3,2,2,2,2,2,2,2,3,4,5,6,7,9,11,12,13,13,14,15,16,16,18,19,21,23,26,28,31,34,38,42,47,52,57,64,70,76,83,89,96,102,108,114,120,127,135,143,153,165,181,199,220,244,270,298,327,358,391,426,466,510,558,612,673,741,818,906,1005,1118,1246,1389,1549,1730,1935,2171,2444,2762,3129,3548,4026,4563,5161,5829,6575,7470,8606,9959,11489,13199,15087,17187,19564,22223,25121,28223,31533,35042,38728,42563,46500,50504,54563,58440,62409,66396,71067,61944,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2095,135,13,6,3,3,2,2,2,2,2,2,2,2,3,4,5,6,7,9,10,12,13,13,14,15,15,16,18,19,21,23,25,28,31,34,37,41,46,51,57,63,69,75,82,88,94,101,107,113,119,126,133,142,151,164,179,197,217,241,267,294,323,353,386,421,460,504,551,605,665,732,809,895,993,1105,1231,1372,1531,1709,1912,2145,2415,2729,3091,3506,3978,4509,5101,5761,6498,7385,8512,9856,11378,13081,14961,17056,19428,22084,24979,28081,31392,34908,38607,42455,46401,50415,54541,58591,62606,66668,69330,64167,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2096,133,13,6,3,3,2,2,2,2,2,2,2,2,3,4,5,6,7,8,10,12,13,13,14,15,15,16,17,19,21,23,25,28,30,33,37,41,45,51,56,62,68,74,81,87,93,99,105,111,117,124,131,140,150,162,176,194,215,238,263,290,319,349,381,416,455,497,545,598,657,724,799,884,981,1092,1216,1356,1512,1689,1889,2119,2387,2697,3054,3465,3931,4456,5041,5694,6422,7301,8420,9756,11269,12964,14836,16925,19293,21944,24837,27940,31254,34777,38484,42335,46312,50335,54458,58582,62815,67027,70186,69015,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2097,131,13,6,3,3,2,2,2,2,2,2,2,2,3,4,4,6,7,8,10,11,12,13,14,14,15,16,17,19,21,23,25,27,30,33,36,40,45,50,55,61,67,73,80,86,92,98,104,110,116,123,130,138,148,160,174,192,212,235,260,287,315,345,377,411,449,491,538,591,649,715,789,874,970,1078,1202,1340,1494,1669,1866,2094,2358,2665,3018,3423,3885,4403,4982,5628,6348,7217,8328,9656,11162,12848,14713,16796,19157,21804,24695,27800,31118,34645,38358,42216,46201,50233,54352,58525,62933,67363,71086,69697,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2098,130,13,6,3,3,2,2,2,2,2,2,2,2,3,4,4,6,7,8,10,11,12,13,14,14,15,16,17,19,20,22,24,27,30,33,36,40,44,49,55,60,66,73,79,85,91,97,103,109,115,121,128,137,146,158,172,190,210,232,257,283,311,341,372,406,444,486,532,584,641,706,780,863,958,1066,1187,1324,1477,1649,1844,2069,2330,2633,2983,3383,3839,4351,4924,5562,6275,7135,8237,9557,11055,12733,14591,16667,19022,21665,24555,27661,30980,34511,38233,42106,46101,50167,54283,58442,62796,67203,71032,69697,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2099,128,12,6,3,3,2,2,2,2,2,2,2,2,3,3,4,6,7,8,10,11,12,13,13,14,15,16,17,18,20,22,24,27,29,32,35,40,44,49,54,60,66,72,78,84,90,96,101,107,113,120,127,135,144,156,170,187,207,230,254,280,307,337,368,401,439,480,526,577,633,698,770,853,947,1053,1173,1308,1459,1629,1822,2044,2302,2602,2947,3343,3794,4300,4865,5497,6201,7054,8148,9459,10948,12619,14470,16539,18889,21528,24415,27520,30842,34378,38110,41999,46011,50116,54207,58256,62380,66620,71313,70265,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2100,127,12,6,3,2,2,2,2,2,2,2,2,2,3,3,4,6,7,8,10,11,12,13,13,14,14,15,17,18,20,22,24,26,29,32,35,39,43,48,53,59,65,71,77,83,89,95,100,106,112,118,125,133,143,154,168,185,205,227,251,277,304,333,363,397,433,474,519,570,626,689,761,843,935,1040,1159,1292,1442,1610,1801,2020,2275,2571,2912,3303,3749,4249,4808,5432,6129,6973,8059,9362,10842,12506,14350,16413,18757,21391,24276,27379,30705,34246,37981,41879,45898,50011,54135,58179,62320,65971,69798,69391,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2101,125,12,6,3,2,2,2,2,2,2,2,2,2,3,3,4,5,7,8,10,11,12,12,13,13,14,15,16,18,20,21,24,26,29,31,35,39,43,48,53,58,64,70,76,82,88,94,99,105,111,117,124,132,141,152,166,183,202,224,248,273,300,328,359,392,428,468,513,563,618,681,752,833,924,1028,1145,1277,1425,1591,1779,1996,2248,2540,2877,3264,3704,4199,4752,5368,6057,6893,7971,9267,10739,12394,14231,16288,18626,21255,24137,27239,30567,34114,37856,41764,45795,49923,54117,58141,62438,66096,69329,71058,85417,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2102,124,12,5,3,2,2,2,2,2,2,2,2,2,3,3,4,5,7,8,9,11,12,12,13,13,14,15,16,18,19,21,23,26,28,31,34,38,42,47,52,58,63,69,75,81,87,92,98,103,109,115,122,130,139,150,164,181,200,221,245,270,296,324,355,387,423,462,507,556,611,673,743,823,913,1016,1132,1262,1407,1572,1758,1973,2222,2510,2843,3225,3660,4150,4696,5305,5986,6814,7884,9171,10636,12284,14113,16162,18495,21120,23999,27100,30429,33984,37736,41658,45709,49857,54038,58102,62466,66114,70355,74167,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2103,122,12,5,3,2,2,2,2,2,2,2,2,2,3,3,4,5,7,8,9,11,12,12,13,13,14,15,16,17,19,21,23,25,28,31,34,38,42,46,52,57,62,68,74,80,85,91,97,102,108,114,121,128,137,148,162,178,197,219,242,267,293,321,350,383,418,457,501,549,603,665,734,813,902,1003,1118,1247,1391,1553,1737,1949,2195,2481,2810,3187,3617,4101,4641,5243,5916,6736,7798,9077,10534,12174,13996,16038,18365,20986,23862,26963,30294,33852,37612,41545,45610,49754,53943,58106,62539,65960,70587,74583,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2104,120,12,5,3,2,2,2,2,2,2,2,2,2,3,3,4,5,6,8,9,11,11,12,12,13,14,14,16,17,19,21,23,25,28,30,33,37,41,46,51,56,62,67,73,79,85,90,95,101,107,113,119,127,136,147,160,176,195,216,239,263,289,317,346,378,413,451,495,543,596,657,725,803,891,991,1105,1232,1374,1535,1717,1926,2169,2451,2777,3150,3575,4052,4586,5182,5847,6659,7712,8983,10432,12064,13879,15916,18237,20852,23725,26826,30158,33719,37486,41429,45506,49648,53891,58104,62392,65818,71003,75000,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2105,119,12,5,3,2,2,2,2,2,2,2,2,2,3,3,4,5,6,8,9,10,11,12,12,13,14,14,15,17,19,21,22,25,27,30,33,37,41,45,50,55,61,67,72,78,84,89,94,100,105,111,118,125,134,145,158,174,193,213,236,260,286,313,342,373,408,446,488,536,589,649,716,793,880,979,1091,1217,1358,1516,1696,1903,2143,2422,2744,3113,3533,4005,4532,5121,5779,6583,7628,8891,10331,11956,13764,15794,18109,20719,23588,26689,30024,33590,37366,41320,45407,49571,53820,58113,62362,65884,71515,75368,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2106,118,11,5,3,2,2,2,2,2,2,2,2,2,3,3,4,5,6,8,9,10,11,12,12,13,13,14,15,17,18,20,22,24,27,30,33,36,40,45,50,55,60,66,71,77,83,88,93,99,104,110,116,124,133,143,156,172,190,211,233,257,282,309,338,369,403,441,483,529,582,641,708,784,870,968,1078,1202,1341,1498,1676,1881,2118,2394,2712,3076,3491,3958,4479,5061,5711,6507,7545,8800,10231,11848,13649,15673,17982,20587,23454,26553,29890,33460,37246,41213,45308,49494,53749,58079,62412,66077,72035,75735,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2107,117,11,5,3,2,2,2,2,2,2,2,2,2,3,3,4,5,6,7,9,10,11,12,12,12,13,14,15,17,18,20,22,24,26,29,32,36,40,44,49,54,59,65,70,76,82,87,92,97,103,109,115,122,131,141,154,170,188,208,231,254,279,305,334,364,398,435,477,523,575,633,699,774,859,956,1065,1188,1325,1480,1656,1858,2093,2365,2679,3040,3450,3911,4426,5002,5645,6433,7462,8709,10133,11741,13535,15553,17855,20457,23320,26417,29754,33331,37123,41098,45209,49418,53674,58056,62462,66231,71097,74673,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2108,115,10,5,3,2,2,2,2,2,2,2,2,2,3,3,4,5,6,7,9,10,11,12,12,12,13,14,15,16,18,20,22,24,26,29,32,35,39,44,49,54,59,64,70,75,81,86,91,96,102,107,114,121,129,140,153,168,186,206,228,251,276,302,330,360,393,430,471,517,568,626,691,765,849,944,1052,1174,1309,1462,1636,1836,2068,2337,2648,3004,3409,3865,4375,4943,5579,6359,7380,8620,10036,11636,13422,15433,17730,20326,23186,26282,29620,33202,37000,40980,45119,49345,53615,57988,62536,66777,70458,74861,88750,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2109,114,10,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,9,10,11,11,12,12,13,14,15,16,18,19,21,23,26,29,31,35,39,43,48,53,58,63,69,74,80,85,90,95,100,106,112,119,128,138,151,166,183,203,225,248,272,298,326,356,389,425,465,511,561,618,683,756,839,933,1040,1160,1294,1445,1617,1814,2043,2309,2616,2968,3369,3820,4323,4886,5514,6286,7299,8530,9939,11532,13310,15314,17605,20196,23052,26148,29488,33074,36880,40873,45023,49282,53582,57914,62307,66451,70302,76111,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2110,112,10,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,9,10,11,11,12,12,13,14,15,16,18,19,21,23,26,28,31,34,38,43,47,52,57,63,68,73,79,84,89,94,99,105,111,118,126,136,149,164,181,201,222,245,269,295,322,351,384,420,460,504,554,611,674,747,829,922,1027,1146,1278,1428,1597,1792,2019,2282,2585,2933,3329,3775,4273,4829,5450,6214,7220,8442,9842,11428,13199,15196,17480,20066,22920,26015,29357,32946,36758,40764,44920,49198,53494,57868,62137,66368,70764,76477,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2111,111,10,5,3,2,2,2,2,2,1,2,2,2,2,3,4,5,6,7,8,10,11,11,11,12,12,13,14,16,17,19,21,23,25,28,31,34,38,42,47,52,57,62,67,72,78,83,88,93,98,104,110,117,125,135,147,162,179,198,220,242,266,291,318,347,379,415,454,498,548,603,666,738,819,911,1015,1132,1263,1411,1578,1771,1995,2255,2554,2898,3290,3730,4222,4772,5387,6143,7141,8356,9747,11324,13089,15079,17357,19937,22787,25882,29224,32816,36636,40651,44821,49101,53435,57796,62185,66871,71520,76842,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2112,109,10,5,2,2,2,2,2,2,1,2,2,2,2,3,4,5,6,7,8,10,10,11,11,12,12,13,14,16,17,19,21,23,25,27,30,34,37,42,46,51,56,61,66,71,77,82,87,91,97,102,108,115,123,133,145,160,177,196,217,239,263,287,314,343,375,410,449,492,541,596,658,729,809,900,1003,1118,1248,1394,1559,1750,1971,2228,2524,2864,3251,3687,4173,4716,5324,6073,7063,8270,9653,11222,12979,14963,17235,19810,22656,25748,29092,32688,36517,40541,44722,49022,53422,57771,62006,66461,71244,76842,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2113,108,10,5,2,2,2,2,2,2,1,2,2,2,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,17,19,20,22,25,27,30,33,37,41,45,50,55,60,65,71,76,81,86,90,96,101,107,114,122,132,144,158,175,194,214,236,259,284,310,339,370,405,443,486,535,589,650,720,799,889,991,1105,1233,1377,1541,1729,1947,2201,2494,2830,3213,3643,4124,4661,5261,6003,6986,8185,9561,11121,12870,14847,17113,19684,22526,25616,28961,32563,36396,40431,44626,48945,53355,57759,62009,66013,71146,77171,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2114,107,10,5,2,2,2,2,2,2,1,1,2,2,2,3,3,4,6,7,8,9,10,11,11,12,12,13,14,15,17,18,20,22,24,27,30,33,36,40,45,50,55,59,65,70,75,80,85,89,94,100,106,112,120,130,142,156,173,191,212,233,256,281,307,335,366,400,438,481,528,582,642,711,789,878,979,1091,1218,1360,1522,1708,1924,2175,2464,2797,3175,3600,4075,4606,5200,5934,6909,8101,9468,11022,12763,14732,16992,19557,22396,25485,28830,32435,36275,40321,44527,48856,53274,57712,61996,65846,70745,76932,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2115,106,10,5,2,2,2,2,2,2,1,1,2,2,2,3,3,4,6,7,8,9,10,11,11,11,12,13,14,15,16,18,20,22,24,26,29,32,36,40,44,49,54,59,64,69,74,79,84,88,93,99,104,111,119,128,140,154,171,189,209,231,253,277,303,331,361,395,433,475,522,575,635,703,780,868,967,1078,1203,1344,1504,1688,1901,2149,2435,2763,3137,3558,4027,4552,5139,5866,6834,8017,9377,10922,12656,14619,16872,19431,22267,25354,28701,32308,36154,40207,44428,48777,53184,57644,61941,65670,70338,73327,86667,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2116,104,10,5,2,2,2,2,2,2,1,1,2,2,2,3,3,4,6,7,8,9,10,10,11,11,12,13,14,15,16,18,20,22,24,26,29,32,36,40,44,49,53,58,63,68,73,78,83,87,92,97,103,110,117,127,138,152,169,187,207,228,250,274,299,327,357,390,428,469,515,568,627,694,770,857,955,1065,1189,1328,1486,1667,1878,2123,2406,2731,3100,3516,3980,4499,5079,5799,6759,7935,9287,10824,12551,14506,16752,19306,22137,25223,28571,32182,36036,40094,44326,48692,53116,57553,62074,65629,69921,69812,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2117,103,10,5,2,2,2,2,2,1,1,1,2,2,2,3,3,4,6,7,8,9,10,10,11,11,12,12,13,15,16,18,19,21,23,26,28,32,35,39,44,48,53,57,62,67,72,77,82,86,91,96,102,108,116,125,137,150,166,185,204,225,247,271,296,323,353,386,423,463,509,561,620,686,761,847,944,1053,1175,1312,1468,1647,1856,2098,2377,2698,3063,3474,3933,4446,5020,5733,6685,7853,9197,10726,12446,14394,16634,19182,22009,25093,28441,32057,35916,39983,44224,48605,53078,57533,61906,65469,69024,70116,84524,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
